,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-03-10,5.0,2.7397706777854607,0.06807427920345677,2.2638702286159584,2.73127051036211,3.261075517931308
2020-03-11,6.0,2.282798549575681,0.04163652889056142,1.898724703897965,2.27677731332267,2.6982428520383674
2020-03-12,8.0,1.8701653884739815,0.026759458027392848,1.5795914502998287,1.8660241336671035,2.1811530861839126
2020-03-13,10.0,1.5546432548670341,0.018195410266885113,1.3049139433733807,1.5508516881620888,1.8315182172358528
2020-03-14,13.0,1.3034636278104186,0.012433119093480967,1.0926351522698032,1.3001523256746732,1.5315733945024221
2020-03-15,16.0,1.1071551429097184,0.009457920124802621,0.9243527178173667,1.1041494041973232,1.3052842876568715
2020-03-16,21.0,0.9887024611202772,0.007901661546522202,0.8216627701135437,0.9861304766544896,1.1720956065596866
2020-03-17,10.0,0.9804449988591932,0.007642273764938126,0.8149729171072824,0.9779129976176892,1.1567403071593918
2020-03-18,10.0,1.1494361614851833,0.008921956273384962,0.970096200179115,1.1469963291074063,1.3374080784297566
2020-03-19,10.0,1.6168050632891418,0.012569334921101854,1.400601853855568,1.6140391584148022,1.8468077071350741
2020-03-20,11.0,2.416268269768073,0.018358016753898608,2.1583616851788268,2.4136979284402753,2.6839033014610343
2020-03-21,11.0,3.3949986986136613,0.022948482628586807,3.1003503249374855,3.392755706308215,3.7021196365989297
2020-03-22,11.0,3.990827268141782,0.02144827162301901,3.7054974570692254,3.988948609079825,4.287958217139067
2020-03-23,11.0,3.9840398803120287,0.01517895569316433,3.7500727069065904,3.982789895282097,4.227142699755231
2020-03-24,70.0,3.607819831213364,0.009415895937477136,3.418442041177042,3.6069454743324902,3.8011122975619513
2020-03-25,89.0,3.125772073213687,0.005564695695795596,2.9807745905923246,3.12517427337915,3.274211150755171
2020-03-26,112.0,2.668376983680202,0.003351332727825715,2.557616679430361,2.6679679504537264,2.7816836586791442
2020-03-27,142.0,2.3076776907266896,0.002123453832299579,2.2183990636489197,2.307375610215751,2.3972010428990886
2020-03-28,179.0,2.011924014248542,0.0014209200051660126,1.9387597802153227,2.0116888926160543,2.086424419232156
2020-03-29,227.0,1.7831267972659417,0.001012535858714856,1.721468412898942,1.7829385530151112,1.845581782453916
2020-03-30,286.0,1.593773018749244,0.0007527654698013719,1.5405764563941051,1.5936137231535328,1.6483154760416765
2020-03-31,226.0,1.4239457720685504,0.0005782224454718905,1.3768838652878053,1.423807809921756,1.4716182467654735
2020-04-01,263.0,1.2744624179759225,0.00045988805623491027,1.2326447527508122,1.2743413848250567,1.316940407476233
2020-04-02,305.0,1.1389813057301201,0.00037530294290904207,1.1012235192850812,1.13887087649928,1.1773666500916642
2020-04-03,355.0,1.0158866773042323,0.0003138476699426737,0.9814597342119169,1.0157837098289102,1.0508987738292253
2020-04-04,412.0,0.9072656809046332,0.00026863531159971395,0.8758776794219654,0.9071698070798349,0.9392801059263416
2020-04-05,479.0,0.808949927781072,0.00023659520329167324,0.7794213633972968,0.8088550344505007,0.8389601872607173
2020-04-06,556.0,0.7299497980187988,0.00021708213934766454,0.701311663164607,0.7298506730502536,0.7591072031427395
2020-04-07,243.0,0.6768338475444672,0.0002105661266843937,0.648803224250976,0.6767309983253619,0.7054489511109447
2020-04-08,251.0,0.6656181921482947,0.00022248532880199574,0.6367639355587797,0.6655072646200129,0.6950563561464619
2020-04-09,260.0,0.7072033656798844,0.00025906423880122964,0.675890339815662,0.7070798911632356,0.7391142787676273
2020-04-10,269.0,0.8141406927965493,0.0003291524880941256,0.7790967045182192,0.8140069320841508,0.850046265009277
2020-04-11,279.0,0.9853312317492637,0.0004345759059303441,0.9452798115244339,0.9851844901794673,1.0265319782720939
2020-04-12,288.0,1.209927932071802,0.0005678955166792699,1.1636235281187206,1.2097672264961745,1.257513347699883
2020-04-13,299.0,1.4425958109756989,0.0006861201240896796,1.3917301311822898,1.4424374104391111,1.4944118666338655
2020-04-14,434.0,1.6291728955549,0.000747152959167418,1.5761486701546175,1.6290221923763113,1.6832794034297673
2020-04-15,445.0,1.7360288358726224,0.000729172863444612,1.683252653499974,1.735887482299011,1.7896083164817336
2020-04-16,457.0,1.7608501897814626,0.0006523608342004896,1.711244766511338,1.760727211238428,1.8111544881322228
2020-04-17,469.0,1.7363529561786861,0.0005573710282133524,1.6903918283757644,1.7362459769667504,1.7829220366113996
2020-04-18,481.0,1.683682521042361,0.00046529731411583804,1.641749399529623,1.683590766211006,1.7261370766272641
2020-04-19,494.0,1.6191648964017318,0.0003866742009852054,1.5806017520647617,1.6190842442203908,1.6581863795768763
2020-04-20,507.0,1.5619348742362025,0.00032581560580708063,1.526763327199147,1.56186537320687,1.5974979629733554
2020-04-21,745.0,1.5098092790691293,0.0002770271721714881,1.4770857747338892,1.5097472414628497,1.5428384648589661
2020-04-22,802.0,1.4643074206880822,0.00024076021914385833,1.4340675379309706,1.4642530579416992,1.4947500082142666
2020-04-23,864.0,1.4251983914839998,0.00021129078812490517,1.3968409689662633,1.4251493322691875,1.4538512787445192
2020-04-24,930.0,1.3918049845524338,0.00018722614664537106,1.3652580615232628,1.3917606286516804,1.4186357059827306
2020-04-25,1002.0,1.3636867026809192,0.0001666248953641224,1.338380501413748,1.3636455753277423,1.3892266270416944
2020-04-26,1078.0,1.335512915505225,0.0001500004989863362,1.3115775153626545,1.3354753590139472,1.359661745867024
2020-04-27,1161.0,1.305307559908658,0.00013533779309374754,1.282714252489557,1.3052734240493198,1.328065008003097
