,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-05-18,1140.0,1.060869973550712,0.00010224995365856824,1.041148867997323,1.060837886550606,1.0807673881731956
2020-05-19,1345.0,1.1102612630953672,0.00010693000515267083,1.090179285454032,1.1102294588044344,1.130474107149075
2020-05-20,1679.0,1.1575688532651482,0.00011042065406954213,1.137134234289607,1.1575372745290027,1.1781829314117442
2020-05-21,1769.0,1.2085840294819856,0.00011269357131851905,1.187781849806958,1.2085526923952643,1.2295642950648351
2020-05-22,1727.0,1.252633461304167,0.00011288161806206573,1.2320133351424913,1.2526037656797757,1.2734223451018583
2020-05-23,1619.0,1.2923280537236406,0.00011076693194733627,1.2717666230881366,1.2922994413307816,1.3130715829742239
2020-05-24,1482.0,1.3175588366525912,0.00010692711760374033,1.2973737608874676,1.317531768781667,1.3379088032540185
2020-05-25,1336.0,1.3254557564311986,0.00010110448233925736,1.3057220673288232,1.3254301675403086,1.345298772906908
2020-05-26,1647.0,1.315319898954847,9.362754226140488e-05,1.2963540937247289,1.3152959987160098,1.334421527180297
2020-05-27,2291.0,1.2862362649901358,8.523501629392462e-05,1.2681166790703138,1.286213960307331,1.3044826065019994
2020-05-28,2522.0,1.2347694299335612,7.616324491744125e-05,1.2177383768085737,1.2347489060847043,1.2519171183277653
2020-05-29,2528.0,1.1648517544886603,6.734172456634901e-05,1.148845788524717,1.1648324225054347,1.1810160813381052
2020-05-30,2417.0,1.0839662004880868,5.925557079359762e-05,1.0689541197610941,1.083948035608116,1.099081510666321
2020-05-31,2251.0,1.0028492751178137,5.262487001879553e-05,0.9886918232599354,1.0028318099025408,1.0171010470660462
2020-06-01,2063.0,0.9301518007887304,4.7692915842190636e-05,0.9166445726878272,0.9301346085666593,0.9437759769056662
2020-06-02,2505.0,0.8694891099218658,4.4435557084663695e-05,0.8564677469561772,0.8694721045968987,0.8826191533370518
2020-06-03,2618.0,0.8280654384846166,4.288898732241496e-05,0.8153710925087745,0.8280484227206505,0.8408564835703263
2020-06-04,2539.0,0.8122753828160953,4.344032336407279e-05,0.799471484158814,0.8122577315613749,0.8251795920175493
2020-06-05,2364.0,0.8272176529119024,4.6153515973590856e-05,0.8139102022097313,0.8271988316877827,0.8406659766632633
2020-06-06,2145.0,0.8765673478906899,5.1367960957425705e-05,0.8626023002670224,0.8765478888089109,0.8906429797803894
2020-06-07,1916.0,0.9521813111587054,5.84919052478337e-05,0.9373500083895214,0.952161109653153,0.9671274173278089
2020-06-08,1693.0,1.041785750570003,6.657488159531281e-05,1.0259468868342447,1.0417647916901476,1.0577081165762452
2020-06-09,1981.0,1.1243232394690374,7.304491732232552e-05,1.1076457502454207,1.1243018362687451,1.1410370169211355
2020-06-10,2590.0,1.1748700002867924,7.599374501239452e-05,1.157882432109004,1.1748484917175919,1.1919960859908234
2020-06-11,2808.0,1.1850083571822378,7.46392703271513e-05,1.1680702536100838,1.1849871993518595,1.2020264917955168
2020-06-12,2808.0,1.1475554634123604,6.939960095726363e-05,1.1312675868102668,1.1475352605338813,1.1639353082489459
2020-06-13,2687.0,1.0763216165462204,6.241658833060999e-05,1.060864350212455,1.0763022163060498,1.0918891327717364
2020-06-14,2509.0,0.9946144951444155,5.5563586218028205e-05,0.9800509987776307,0.9945959278863068,1.009255636384803
2020-06-15,2306.0,0.9139639432849638,4.984250404757408e-05,0.9001883727093711,0.9139457913254252,0.9278426698739526
2020-06-16,2415.0,0.8482214372340597,4.609275951985006e-05,0.8349963063097516,0.8482034055682837,0.861549040547303
2020-06-17,2523.0,0.8101347472907588,4.4810338165299846e-05,0.797094803475898,0.8101163883087931,0.8232790235984521
2020-06-18,2442.0,0.8092567932284476,4.644953804981117e-05,0.7959336572061839,0.8092376285784407,0.8226800291823322
2020-06-19,2264.0,0.8558282832371709,5.1492806315613074e-05,0.8417373073121075,0.8558079863132049,0.8700346048057709
2020-06-20,2043.0,0.9494675377837744,6.017087441551957e-05,0.9343462836525982,0.9494464750642662,0.9646811807071354
2020-06-21,1811.0,1.0792125623785234,7.165074996117983e-05,1.062630387658591,1.0791902844026176,1.095865339034223
2020-06-22,1585.0,1.2146768112157758,8.241233133021513e-05,1.1969740209038906,1.214654261231395,1.2325077511414964
2020-06-23,2162.0,1.3173387399995802,8.822327394692677e-05,1.2989156040398413,1.3173162273986845,1.3358898131331922
2020-06-24,2868.0,1.3587910691196368,8.700791016347505e-05,1.3406191113179435,1.3587698517851932,1.3770787170416878
2020-06-25,3119.0,1.3294588244508303,7.95358799733905e-05,1.3119301093842999,1.3294386385241286,1.3470529882239237
2020-06-26,3111.0,1.2465036489218488,6.890870317519586e-05,1.2303332328785563,1.2464853288092534,1.2627781765981754
2020-06-27,2960.0,1.13486163535227,5.8258320308973827e-05,1.1199229912332753,1.1348444602665482,1.1498708888089402
2020-06-28,2739.0,1.0193117175518032,4.9318456025316404e-05,1.005611879612816,1.0192956332130145,1.0331029614087455
2020-06-29,2489.0,0.9120505658876172,4.256083679771936e-05,0.8992914726144747,0.9120349697232808,0.9248982908207328
2020-06-30,2437.0,0.8237614266016963,3.7991550223428596e-05,0.8117047899150973,0.8237460024535934,0.8359057173894078
2020-07-01,2764.0,0.7569283620084268,3.543772043984711e-05,0.7452860619637615,0.7569127045038238,0.7686596422924236
2020-07-02,2781.0,0.7139639131841835,3.494774578907343e-05,0.7024645773562199,0.7139477124150506,0.7255553165696279
2020-07-03,2629.0,0.6983114745231749,3.6380168587662006e-05,0.6865437075652089,0.6982940920436678,0.7101882021350787
2020-07-04,2393.0,0.7088849999609415,3.9875221058971353e-05,0.6965387283333542,0.7088661791625261,0.7213487038171242
2020-07-05,2126.0,0.73973695942597,4.533286348660539e-05,0.7266545357309584,0.7397163513522333,0.753049599603276
2020-07-06,1857.0,0.7866540651527008,5.2411409321648445e-05,0.7724903387971832,0.7866318263548111,0.8009235921026082
2020-07-07,2118.0,0.8421928462299042,6.070124223178457e-05,0.8269608267643738,0.842168775364001,0.8575459739938485
2020-07-08,2334.0,0.9009485214954458,6.925276576623774e-05,0.8848162178606708,0.900923038743656,0.9172867432838094
2020-07-09,2321.0,0.9597395286291408,7.72879646093794e-05,0.9424953095523603,0.9597126220057213,0.9771127495425519
2020-07-10,2181.0,1.0146875234271078,8.406816577096604e-05,0.9969964642942057,1.0146605259741284,1.0325822549152508
2020-07-11,1979.0,1.0588906508549825,8.891369112911429e-05,1.0405891536158414,1.0588629664939828,1.077349475881657
2020-07-12,1755.0,1.0948573964497867,9.191621647392466e-05,1.0760634351369214,1.0948291338619518,1.113821513362768
2020-07-13,1531.0,1.1198235768142937,9.292089048017359e-05,1.1011389375298664,1.119796298216487,1.138796101430795
2020-07-14,1747.0,1.132430793857011,9.191586623427272e-05,1.1136633728578902,1.132403582193371,1.1513528563585702
2020-07-15,2303.0,1.1368365651192431,8.988574443524795e-05,1.118377520022118,1.136810527736015,1.1553792426432943
2020-07-16,2431.0,1.134510242271757,8.7043128797028e-05,1.1163607283419164,1.1344845224264513,1.1529205981389168
2020-07-17,2328.0,1.1316601792777456,8.371767226776936e-05,1.1138877303015535,1.1316357701545656,1.149571343177203
2020-07-18,2113.0,1.124800101289571,8.073649663289211e-05,1.1072183142982337,1.124775953384061,1.1425609593986374
2020-07-19,1856.0,1.1252847614605286,7.836924673230055e-05,1.1079626603922523,1.125261446171921,1.142739361289642
2020-07-20,1594.0,1.1345294679670186,7.649331476998177e-05,1.1174062553434565,1.1345068736354462,1.1517426966661075
2020-07-21,1860.0,1.1546818247022756,7.559906232678133e-05,1.137715300116452,1.1546600336588049,1.1717721859048376
2020-07-22,2405.0,1.188701593872128,7.566317178150227e-05,1.1717456040359329,1.1886804568637965,1.2057777035048503
2020-07-23,2612.0,1.2325565999959807,7.554148831143287e-05,1.2155335481510896,1.2325360586931284,1.2496963862994528
2020-07-24,2616.0,1.2715676877681812,7.486567382407435e-05,1.2547899564906873,1.2715483524146218,1.2884553002041605
2020-07-25,2500.0,1.2948847304603095,7.244020623462275e-05,1.2783325661434217,1.2948662541384461,1.311541894135849
2020-07-26,2322.0,1.2896794143165877,6.789025326635526e-05,1.2735263026032255,1.2896617493574398,1.3059329144857812
2020-07-27,2114.0,1.2528723664170163,6.196018693899497e-05,1.2375112616860977,1.2528559235387031,1.2683269146246654
2020-07-28,2661.0,1.1873484387871456,5.492221200741451e-05,1.172843871667483,1.1873329700907385,1.2019409131910765
2020-07-29,3421.0,1.0970355908458598,4.782289514546558e-05,1.0835498153849332,1.0970211176431677,1.1106036162845423
2020-07-30,3641.0,0.9934820268110672,4.143028456817676e-05,0.9808302967156247,0.9934679577612973,1.0061779993283995
2020-07-31,3553.0,0.8889150413942383,3.604213829107365e-05,0.8772076693311823,0.888901573986687,0.9006989475812783
2020-08-01,3301.0,0.7919665001090687,3.188845285060352e-05,0.7809366233756223,0.7919531275391993,0.803051965573299
2020-08-02,2974.0,0.7117658488008585,2.9339467687509906e-05,0.7012334469287895,0.7117522250515134,0.7223756732622233
2020-08-03,2625.0,0.6585953454292798,2.8534647068255638e-05,0.6482142335575679,0.6585810348921106,0.6690577828381132
2020-08-04,2506.0,0.6410853703603534,2.993877392533632e-05,0.6304273466373911,0.641069867497003,0.6518314954981475
2020-08-05,2612.0,0.6767010747077742,3.475639489815275e-05,0.6652452805675928,0.6766841044029454,0.688253309600932
2020-08-06,2521.0,0.7919504697487711,4.537407252688832e-05,0.7787678850661692,0.7919312707805795,0.8052421604861026
2020-08-07,2325.0,1.0129688113139501,6.387987288335603e-05,0.9973439552517058,1.0129477222207335,1.0287190919331481
2020-08-08,2083.0,1.3235151777242475,8.973232747289502e-05,1.3049577125284717,1.323492440827265,1.3422018547488062
2020-08-09,1829.0,1.6309917186894123,0.00011193399854527733,1.6102167821977633,1.6309686111564918,1.6518979733169932
2020-08-10,1582.0,1.7953229483656605,0.00011592331807697682,1.7742477871050162,1.7953013553854493,1.8165624486182819
2020-08-11,2592.0,1.7519013890135087,9.977793039773968e-05,1.7323686341741669,1.7518823806268065,1.7715454235926678
2020-08-12,4119.0,1.5590309766137826,7.609652502358716e-05,1.541981175824862,1.5590147091258044,1.5761732241605348
2020-08-13,4676.0,1.3076623005506434,5.517379374979797e-05,1.2931067397689218,1.3076481641066433,1.3223033514139757
2020-08-14,4688.0,1.0584903108475907,3.955038329774123e-05,1.0461855157529198,1.0584778269773594,1.070866050716902
2020-08-15,4413.0,0.8322584873212384,2.8796559667191003e-05,0.8217798419463083,0.8322469674966824,0.8428061306126974
2020-08-16,4002.0,0.6374025297087309,2.1476664410621327e-05,0.6283440229455269,0.6373912798485262,0.6465249684581648
2020-08-17,3546.0,0.4797679288219683,1.664754724106568e-05,0.47179784855733814,0.47975634465541606,0.4878038408907792
2020-08-18,1759.0,0.36398407865016835,1.3773953077345984e-05,0.35676803980460275,0.3639715416691914,0.3712815101908532
2020-08-19,1952.0,0.2921856840695495,1.2756700666037791e-05,0.2852157611923808,0.29217108414591025,0.29923857695309675
2020-08-20,1965.0,0.2683200336405546,1.4330910503764418e-05,0.26096349026903143,0.2683022909261763,0.27577740714377236
2020-08-21,1874.0,0.3011021261392452,2.0713093217299077e-05,0.29224406213407467,0.3010791788115894,0.3100905975406544
2020-08-22,1728.0,0.4121452659556881,3.756986488393066e-05,0.40022025413358253,0.4121148867703057,0.4242429197035166
2020-08-23,1557.0,0.6186954807965952,7.565790365643248e-05,0.6018353069645623,0.6186547950580097,0.6358429173701148
2020-08-24,1381.0,0.9246741869967507,0.0001450308835015909,0.9013439566452719,0.9246224624322508,0.948298363164753
2020-08-25,2346.0,1.2560084547064834,0.00022977908725305702,1.2262263932941297,1.2559467304448242,1.2860739149767895
2020-08-26,2123.0,1.4937515050388332,0.0002862211169142833,1.4610594330843898,1.4936887389784301,1.5268002707768287
2020-08-27,1859.0,1.588239220307161,0.0002891527322190943,1.5551836473852259,1.5881789004434594,1.6218296609566145
2020-08-28,1592.0,1.5693489931802456,0.0002573560691024161,1.5380760090458419,1.5692943765262202,1.6009323588516264
2020-08-29,1341.0,1.4940147755301063,0.0002162070721420011,1.4653992814744115,1.4939667612113645,1.5229031306722636
2020-08-30,1116.0,1.4042968297247844,0.00018079205669174108,1.3780176418185843,1.4042537578921324,1.4307879131001844
2020-08-31,920.0,1.3148768641862776,0.00015219104316349782,1.290784952523999,1.3148382100811369,1.3391884436996886
2020-09-01,1465.0,1.2280596781932462,0.00013008847287164407,1.205839906506963,1.2280244758316041,1.2504795017840167
2020-09-02,1910.0,1.1379465493993661,0.00011206780398733502,1.1171968292496284,1.137913419287531,1.1588845450382461
2020-09-03,2025.0,1.044971086304351,9.768796192727271e-05,1.0255923062402457,1.0449395505497723,1.0645483746683095
2020-09-04,1953.0,0.9484669125063347,8.552068242690671e-05,0.9303995032081249,0.9484367634549452,0.9667056561740129
2020-09-05,1787.0,0.851741245975266,7.547431208931109e-05,0.8346922956799745,0.8517113368372227,0.8688596812841882
2020-09-06,1579.0,0.7638789273853909,6.83391675031602e-05,0.7477506448805624,0.7638490668088819,0.7801827481595077
2020-09-07,1363.0,0.692625522208266,6.394568341829468e-05,0.6769809694821838,0.6925945653331902,0.7084325051153021
2020-09-08,921.0,0.6468118996932,6.335317688922106e-05,0.6312042106629283,0.6467788213150265,0.6626075700576415
