,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-04-04,2.0,1.468722895110957,0.1049508860650199,0.9291346783048564,1.4405756099284623,2.167970140862174
2020-04-05,2.0,1.5065357538109643,0.09753007992762072,0.9495470922939243,1.4884324691543473,2.1926940924546288
2020-04-06,2.0,1.5399445433957422,0.09056663883590488,0.9887345571889361,1.5162642125698687,2.19787103507973
2020-04-07,2.0,1.5186903667468608,0.08056722646447156,1.0173960644132123,1.5012477052014845,2.14345300854516
2020-04-08,2.0,1.5182725917539521,0.07764523310161464,1.029168522040935,1.501981295858497,2.097270323944726
2020-04-09,3.0,1.4764856393865515,0.0670579124294148,1.0138977236390465,1.4640573817128684,2.0526988694300767
2020-04-10,3.0,1.4562195814696544,0.062227301692079795,1.03109301447432,1.4433160724296623,1.971289441259041
2020-04-11,3.0,1.4413033197611378,0.05664221251920626,1.0127375603187136,1.427760185443906,1.9175254903698866
2020-04-12,3.0,1.4290033803036275,0.050406314964935445,1.0247202756823497,1.416892488494264,1.9123062671037103
2020-04-13,4.0,1.414269286944311,0.04601001927651496,1.0124414541227333,1.4039652408305936,1.8745728982353906
2020-04-14,4.0,1.3805989053313477,0.041075317904630135,1.0138626600187255,1.3711780519758325,1.8114822112398765
2020-04-15,4.0,1.3582510248907533,0.03767287395903628,1.0064228982576622,1.3497706646034167,1.7528381872154677
2020-04-16,5.0,1.3396012086935638,0.035275439823077404,1.0090709257760175,1.3318460168927069,1.7290005943888667
2020-04-17,5.0,1.3683250755871654,0.033528913332651976,1.031773579084106,1.3610462411572744,1.7531990789793068
2020-04-18,5.0,1.382961313536046,0.031883639553316356,1.0661681613028402,1.375645059542421,1.7581863579812296
2020-04-19,6.0,1.4056398829510475,0.029552310996130447,1.0815300682297797,1.3987614824333612,1.7638087995134955
2020-04-20,6.0,1.3928797092955574,0.026910867937671605,1.0898073662969323,1.3857427585215198,1.7407034535911476
2020-04-21,7.0,1.3814972097267901,0.024953593757080422,1.0970564953626534,1.3750551746207003,1.7156932077769693
2020-04-22,7.0,1.3763446386413511,0.0232415126982162,1.0858795737957276,1.3706463804996152,1.6961187578159396
2020-04-23,8.0,1.3741089494972771,0.021387508057124652,1.104302980970067,1.3689024122521847,1.674510921207429
2020-04-24,8.0,1.3626641736660423,0.01997520643601039,1.107929329582435,1.3578049464593405,1.6485160376671875
2020-04-25,9.0,1.3569175472202606,0.0182786303191681,1.1112073403406408,1.352445224152297,1.639810373092398
2020-04-26,10.0,1.3535900117349908,0.017067179597786822,1.1155276853702745,1.3486267023824239,1.622561075333356
2020-04-27,11.0,1.3585284979660894,0.01568142650112852,1.1213639302392933,1.354452030867566,1.6103668248692862
2020-04-28,11.0,1.34121278853967,0.014492727775577322,1.118556738558731,1.3377775566326497,1.5851837368700497
2020-04-29,12.0,1.3348142790329365,0.01343310913094176,1.1190265786028046,1.3315218874293704,1.5756711234943568
2020-04-30,13.0,1.3417617927221692,0.01258112399552672,1.1261572560253919,1.338078183015541,1.5695349454808611
2020-05-01,14.0,1.352105000771868,0.011935469548486616,1.1472133272344083,1.3492317136685115,1.5717377408439075
2020-05-02,15.0,1.356023267599495,0.010987467824207234,1.1566448690695044,1.3532917489271021,1.56920495227619
2020-05-03,16.0,1.3585676712439563,0.010138651050684986,1.1650531071693822,1.356154013106222,1.5593988151287903
2020-05-04,18.0,1.3624555851451308,0.009430535606343665,1.1775628630812525,1.3600446127856487,1.5578626638130932
2020-05-05,19.0,1.3572073617338667,0.008858685550002524,1.1777936773939843,1.3550018302370839,1.5491541258900103
2020-05-06,21.0,1.3631354230995658,0.008192113415109345,1.1923578206931,1.361224272978344,1.5431487000420723
2020-05-07,22.0,1.357189115919889,0.0075194184705613815,1.1934082702182405,1.3552761854109323,1.535762533521873
2020-05-08,24.0,1.3569630125728214,0.006928774816465571,1.194901815973998,1.3551910653630754,1.5219455901360468
2020-05-09,26.0,1.3463596536249618,0.0064057990516363785,1.1963927873256996,1.3448396580668018,1.506705282424547
2020-05-10,27.0,1.3452498494773257,0.0059727818018340244,1.1965749472610572,1.3437645566292915,1.5011414482227448
2020-05-11,30.0,1.3427285796295647,0.00556536061042612,1.1982231762878233,1.341384858413241,1.4919847446190997
2020-05-12,32.0,1.3346325995405581,0.005141000252032022,1.200002264468186,1.3333491175827281,1.4771197119970854
2020-05-13,34.0,1.325962428327605,0.004764210828180611,1.1967693965384758,1.3248095875013723,1.4642182978611027
2020-05-14,37.0,1.3209001935249958,0.004407674493134473,1.193700818453234,1.319764896282018,1.4595763932974464
2020-05-15,40.0,1.3248736989713032,0.004098688918081471,1.2016831231205813,1.3238102818680044,1.455298879535514
2020-05-16,43.0,1.3244016860209813,0.0037787359225289127,1.2058066502340152,1.3234715695664612,1.448033281806141
2020-05-17,46.0,1.3240606112298003,0.0035487985021251884,1.2100293055984404,1.3231329274556995,1.4443194693778239
2020-05-18,49.0,1.3281085053556385,0.003313578764990761,1.216811263182818,1.3272606830296523,1.442312780234647
2020-05-19,53.0,1.3295155851599454,0.003101812102303576,1.2205559736642515,1.3287161656223896,1.4411705264322476
2020-05-20,57.0,1.333035260166648,0.002873101222559049,1.227661714460404,1.332316432291245,1.438796854768952
2020-05-21,61.0,1.3284116800112082,0.002694304137854311,1.2290541317848724,1.3277406239978569,1.4295809902063639
2020-05-22,66.0,1.3312287803445517,0.002522169242100926,1.2339595743451683,1.3305809719973567,1.4324462482397478
2020-05-23,71.0,1.3313818704579319,0.0023475241001575733,1.2381033656122615,1.3307939668435222,1.4277422396490582
