,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-03-08,3.0,2.5527899029746175,0.0961509892780989,1.9715529645551944,2.5354301936756096,3.2106661615232928
2020-03-09,0.0,2.5802286156112224,0.0753274574648051,2.0677620633365876,2.5702395043527226,3.1510877024783053
2020-03-10,3.0,2.898277787085264,0.06541806340167435,2.423074546025436,2.891234251855873,3.413330264033009
2020-03-11,11.0,3.3075618568427165,0.058471450552850635,2.846889781077614,3.3015664319161067,3.78635511905796
2020-03-12,15.0,3.3994365576589627,0.044802840830289736,2.9921535582855836,3.3951884372126395,3.82140064797916
2020-03-13,0.0,3.047200376185189,0.02894290634879437,2.7321670866669567,3.044264003708297,3.3766039109537744
2020-03-14,18.0,2.4148809091505488,0.016539192874183366,2.169712102401718,2.412524593765499,2.671877461003942
2020-03-15,0.0,1.8567335634780566,0.00956406212565994,1.6758078563760346,1.8551851939115545,2.0545446890063648
2020-03-16,83.0,1.4835595393719259,0.00603388501402949,1.3357398951820543,1.4822769624147143,1.6425570168859664
2020-03-17,11.0,1.245260217716766,0.004313251605746237,1.121678894096306,1.2441934988446588,1.3749834249941892
2020-03-18,58.0,1.1468845417904436,0.0035496805696098917,1.0332708937198412,1.1458200714096751,1.2692623614539458
2020-03-19,45.0,1.3219774800033828,0.003871216207819287,1.2010099782540895,1.3209555454735358,1.4495673082532834
2020-03-20,47.0,1.7516828742991937,0.004923596495639329,1.6164809019426392,1.7507212015781062,1.891365887256729
2020-03-21,0.0,2.1293206310229307,0.005659161664405564,1.9838033186116601,2.1283924081708196,2.2809627662473675
2020-03-22,0.0,2.234034540560602,0.005214294175844703,2.096984551505183,2.233290495876598,2.3770487406345895
2020-03-23,0.0,2.1585982551394824,0.004090819137679362,2.0347456927099694,2.1579915049094733,2.283706445939716
2020-03-24,0.0,2.1087135620359634,0.0032263282968068886,1.9992166765220984,2.1082129700768726,2.219744484230519
2020-03-25,416.0,2.2080472223784255,0.002756170012119548,2.106194869972126,2.2076300620268006,2.3116593003119847
2020-03-26,177.0,2.33691926650922,0.0023717632715280603,2.242387578276248,2.3365795726121634,2.4335215700234167
2020-03-27,145.0,2.273504223157463,0.0018975724246597441,2.1892135921708555,2.2732274770081755,2.3594375241726446
2020-03-28,0.0,2.051373864115509,0.0013751700848184485,1.9799096391717774,2.0511518446258306,2.1244511018619243
2020-03-29,0.0,1.8003804579482954,0.0009650856727965156,1.739930280757476,1.8002009400470995,1.8619187569671014
2020-03-30,189.0,1.5868940899837896,0.000698963985390376,1.5360323023508171,1.5867524042825094,1.638728720524916
2020-03-31,652.0,1.421723994037394,0.0005377857726436024,1.3766023322342247,1.4215977439853527,1.4675631220722587
2020-04-01,533.0,1.2671273226579527,0.0004250111285481733,1.2273305113390607,1.2670155442004334,1.307845546816229
2020-04-02,397.0,1.1022535443060564,0.0003357326612228428,1.0665072594191363,1.1021513790838506,1.1385818424979404
2020-04-03,387.0,0.9601715646111753,0.00027438414059748994,0.9279794725068402,0.9600733606469634,0.9934066995089812
2020-04-04,294.0,0.8678866704082265,0.00024054809867082465,0.8377820858282727,0.8677944707544611,0.8985152159160159
2020-04-05,116.0,0.8196462770424249,0.00022826120294536418,0.7901426885132183,0.8195524477648581,0.8496830873133446
2020-04-06,142.0,0.8046493797787349,0.0002300785148255576,0.775394711306763,0.8045553842242508,0.8344382148783157
2020-04-07,504.0,0.8029831524221167,0.00024052431667673685,0.77282152395593,0.8028833221607852,0.8336601754395184
2020-04-08,689.0,0.8133725876893614,0.000259950095767727,0.7823580761087551,0.8132690943860901,0.8451593890929981
2020-04-09,530.0,0.8579394423916032,0.0002903595010871026,0.8241854933054766,0.857821910293719,0.8922411637813152
2020-04-10,505.0,0.9448367119713688,0.00033394126168263425,0.9090388825936695,0.9447148825148792,0.9812445633439637
2020-04-11,149.0,1.0571091193023872,0.000388582663302437,1.0185535653354272,1.0569848363675374,1.0963709598019744
2020-04-12,221.0,1.1728212247890126,0.0004387802300703373,1.1320703803815286,1.1726965345269214,1.2142228920958722
2020-04-13,66.0,1.2563187367516018,0.0004687604555801314,1.2146957946813965,1.256197879778264,1.2986772797169954
2020-04-14,287.0,1.2962408512735917,0.0004667418833373629,1.2540375388776928,1.2961196227532428,1.3389937115907231
2020-04-15,1059.0,1.28118475999444,0.0004370029180655916,1.2405455587511673,1.281071112800233,1.3224573746211759
2020-04-16,144.0,1.2160162380728665,0.00038696720287647733,1.1777511326427228,1.2159100972888424,1.2551292147677309
2020-04-17,836.0,1.1354026648448516,0.0003383875235780467,1.0997432986717937,1.1353039428936718,1.171628210169001
2020-04-18,684.0,1.0685221402981755,0.0003026810309131393,1.0346453654143546,1.0684274539008813,1.1029370083712369
2020-04-19,240.0,1.0426125168521656,0.0002845222465447638,1.0098144812449035,1.0425207170230881,1.0760284886931375
2020-04-20,147.0,1.0686595189904975,0.00028524104738308193,1.0356430828339946,1.0685695786286926,1.1021958937700744
2020-04-21,527.0,1.1675361992833002,0.00031011493146266785,1.133565427965812,1.1674500233023495,1.2021584544760135
2020-04-22,349.0,1.3597502794823688,0.00035647141360833234,1.3232593978935392,1.3596641543890642,1.396932224161969
2020-04-23,534.0,1.6213655759589924,0.00040963803727736016,1.581868073726631,1.621281064762527,1.6613243375051605
2020-04-24,575.0,1.818136149214006,0.0004267349036189567,1.7778730636521183,1.818057921811078,1.8588437939386706
2020-04-25,1298.0,1.8135993165748308,0.0003778533243105102,1.7757475803668736,1.8135302024493036,1.8518023705229498
