,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-03-23,2.0,1.5882787219741066,0.0972171743504318,1.034666054651836,1.5695853381285705,2.248402228012028
2020-03-24,2.0,1.5673711700738213,0.08956553228446867,1.0287994693296305,1.5486435201204405,2.1929040818368017
2020-03-25,2.0,1.5075080489707795,0.08221552580700037,1.015721556982565,1.4902649764847653,2.115993794702131
2020-03-26,2.0,1.4847562370015446,0.0730570496910112,1.0148930412080137,1.4673506521006532,2.0509580784609973
2020-03-27,3.0,1.4540470742781393,0.0639999951128079,1.015012635155001,1.441461504312458,1.987435741927058
2020-03-28,3.0,1.4304973009716404,0.055550187502071496,1.009876909371544,1.4176143032518227,1.9342781191116196
2020-03-29,3.0,1.3947795336881874,0.049182638344906326,1.0046130593266642,1.3829733785592742,1.8505999957627521
2020-03-30,3.0,1.3821603476464357,0.04586204916762562,0.9905163039063838,1.370658320071554,1.8430177718517964
2020-03-31,4.0,1.3962299278332808,0.04230215530248545,1.0226308959069534,1.3848071290814006,1.8308208886799293
2020-04-01,4.0,1.3947976355379792,0.03870657952764672,1.0364007715404164,1.3841284094920352,1.809855443859541
2020-04-02,4.0,1.3994614479117746,0.03638192311297739,1.0558940885477397,1.3909075953390861,1.795015963809661
2020-04-03,5.0,1.4151406518984502,0.03444395712866849,1.082671576174251,1.4081876517890557,1.8076505223889607
2020-04-04,5.0,1.429724655412437,0.03247633387795684,1.1022850922404275,1.4222052878633635,1.815966700652161
2020-04-05,6.0,1.4447124003739868,0.029750215831059596,1.125039743540428,1.4370324183759293,1.817495277005491
2020-04-06,6.0,1.4514055123218403,0.027729840564064336,1.1451652000689716,1.4455027728840772,1.7993865281794892
2020-04-07,7.0,1.4529554548870616,0.02547211188046938,1.1633230460084167,1.4475953928260972,1.7922548434667922
2020-04-08,8.0,1.4571436755314604,0.023007174707989228,1.1793756719372925,1.451871026988456,1.7779389705120598
2020-04-09,8.0,1.4393597545723122,0.021499589240171438,1.1697459610415297,1.43457987093287,1.738834325346885
2020-04-10,9.0,1.4401448371407168,0.01961003443450361,1.1823079920355206,1.435862545071752,1.7324034967110906
2020-04-11,10.0,1.4320906248340526,0.017823471686778662,1.1799539531815144,1.4279744104123235,1.7062434798211292
2020-04-12,11.0,1.4140096224286172,0.01636797301195076,1.1748808971515392,1.410294896009316,1.6767163554044346
2020-04-13,12.0,1.4011928068087038,0.014690462055378611,1.173536287353167,1.3975614138846932,1.6454014559608492
2020-04-14,13.0,1.3814286450014572,0.013233086187418463,1.1729628066828548,1.3783426529184717,1.6172789654799953
2020-04-15,14.0,1.3737586531805515,0.011854903962970412,1.1631418279091064,1.3710177191605584,1.5947772199504893
2020-04-16,15.0,1.372565886274013,0.01097429736219165,1.174948727080573,1.3699021328336398,1.5849260153445703
2020-04-17,16.0,1.367027802662558,0.01027415869948729,1.1758626986590763,1.3646154783038447,1.5754674443114807
2020-04-18,18.0,1.363355860561081,0.009473309619580247,1.1817840615744664,1.3610228010356569,1.5597007610532385
2020-04-19,19.0,1.3756442056698661,0.008698970044619232,1.196834601225492,1.3734672891826996,1.5639410560354023
2020-04-20,21.0,1.3800582183468826,0.008178586586605242,1.2083438235531654,1.3781354768402845,1.5579665286379143
2020-04-21,22.0,1.388739628478365,0.007619523688717576,1.2237725410433997,1.3868292244012446,1.5688678571278754
2020-04-22,24.0,1.3999143003094714,0.007060950474828855,1.239479482160326,1.3982862672412764,1.5665599523843436
2020-04-23,26.0,1.3926007409480559,0.006580819941164104,1.2392703163315169,1.3910199643756052,1.553980977912477
2020-04-24,29.0,1.3917468699708722,0.006024627763020591,1.2446661611706233,1.3902476918226196,1.5507361710902607
2020-04-25,31.0,1.4030828134975124,0.005485439132233792,1.2582983872415459,1.4016897163868505,1.555760262570725
2020-04-26,34.0,1.3999599287312752,0.005057159787313838,1.2631639848360556,1.3987835534792359,1.5446607823426488
2020-04-27,37.0,1.3965564513765956,0.004655136652105891,1.2663971153992595,1.395511154749177,1.5348764448479453
2020-04-28,40.0,1.3882193415133348,0.004263887067730172,1.2639777597915907,1.3871924973340353,1.5196815274160387
2020-04-29,43.0,1.3804887128192282,0.003927054131035426,1.263062164421617,1.3795753922356384,1.5045607269018446
2020-04-30,47.0,1.3776811138251452,0.003596558709581377,1.2628172697716307,1.3768069497491897,1.4979611777407618
2020-05-01,51.0,1.3760488831800366,0.003313517272850376,1.2649530626112444,1.3752500411601898,1.490826143548174
2020-05-02,55.0,1.3692521770907833,0.003059836268069522,1.2634068663748206,1.368511110221132,1.4794848263643687
2020-05-03,60.0,1.373125885177682,0.002822374380544404,1.270843245437725,1.3724391866036436,1.479282870819221
2020-05-04,65.0,1.3680533923114222,0.0026075222893219394,1.2716450553578253,1.3674449192854006,1.4692579453764556
2020-05-05,70.0,1.3674671238287486,0.002390888124820717,1.274408499397997,1.366898270836247,1.464487264106971
2020-05-06,76.0,1.371793989901451,0.0022032752692963944,1.280848092296608,1.371252821087475,1.4658152592547438
2020-05-07,82.0,1.3734340255751007,0.0020352023366133573,1.2859797027153195,1.3729378561832326,1.4634525795159208
2020-05-08,89.0,1.3750037842963447,0.0018797956220869864,1.2904523203253386,1.3745338203468762,1.4614110948201653
2020-05-09,97.0,1.371226105979073,0.0017357765409632374,1.2912343200492318,1.370815283203393,1.4539976952356457
2020-05-10,105.0,1.3739797053431766,0.0016097743404288947,1.2955100973169635,1.3735884682967925,1.453790510560275
2020-05-11,114.0,1.371991406994988,0.0014816984378483709,1.297333059857655,1.3716371492910624,1.447835095793517
