,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-04-01,2.0,1.5107079738984268,0.107080512412647,0.9534888128011993,1.481008211022203,2.209294410072472
2020-04-02,2.0,1.5163703674770754,0.09941791044453138,0.9609996304708766,1.4945266739091698,2.1911909567416945
2020-04-03,2.0,1.5175849212368835,0.0912509054499634,0.99305915069794,1.499224822487733,2.1670483092345347
2020-04-04,2.0,1.5171416853108122,0.08413630511357459,1.0080410893035907,1.5015873784925877,2.120307204328601
2020-04-05,2.0,1.505542975769173,0.0761381405516178,1.0013275998119675,1.4862318971731925,2.0755823102120967
2020-04-06,3.0,1.4765457700940439,0.06845604873102917,1.0150054126572083,1.4606397132662994,2.038525975833479
2020-04-07,3.0,1.4366126896427418,0.061909567100587246,0.9959999049212593,1.4250029740713326,1.9755858687715944
2020-04-08,3.0,1.4225426017978955,0.05763054157172289,0.986196030640768,1.4094737290162036,1.9471458936503478
2020-04-09,3.0,1.4281402724326728,0.05137192889116303,1.000097832817636,1.4157022142585063,1.9098187863586953
2020-04-10,3.0,1.4108011269655738,0.047275943976515994,1.0114392854424663,1.3995434384030692,1.860458061536984
2020-04-11,4.0,1.397346802643252,0.043054931491376375,1.0140030255008363,1.386608225253933,1.813715173332373
2020-04-12,4.0,1.3865646121129123,0.03987959238514881,1.0271499862199858,1.3777033823877478,1.7962309581642244
2020-04-13,4.0,1.3960354804929294,0.03806220066849492,1.0471366464986498,1.3876772674572142,1.8102027373417167
2020-04-14,5.0,1.3897708543585963,0.03586424493487339,1.05055494395295,1.381662723851933,1.7768409800784108
2020-04-15,5.0,1.3876402890915709,0.032664428707140425,1.0417407340105362,1.3787287370966064,1.767374045428836
2020-04-16,6.0,1.3661278763270452,0.030647619239385686,1.0461999059965996,1.3587517185079643,1.7275233622360102
2020-04-17,6.0,1.3611106669942734,0.027997166405399027,1.0444799937362401,1.3542967371633288,1.7067036379734795
2020-04-18,6.0,1.3615169788306871,0.02563116062453854,1.0637557295153766,1.3549026135259803,1.6943823903065096
2020-04-19,7.0,1.357168183324578,0.02359171775772382,1.079925305375776,1.3516219609989664,1.6790324607697076
2020-04-20,7.0,1.3606509703243317,0.021915343525220784,1.084842431522969,1.3555009575401886,1.6593779112198914
2020-04-21,8.0,1.3508765015522999,0.01999003532988488,1.0891737162852408,1.3460910472506178,1.6493113573649403
2020-04-22,9.0,1.34726776719235,0.018922658514233626,1.0849976341537504,1.3426485145868439,1.6253856627396468
2020-04-23,9.0,1.3378173625579564,0.017763861092100337,1.0919370427836945,1.3336894797033083,1.610763757435817
2020-04-24,10.0,1.3422814287438256,0.01637764909205122,1.1001739658197325,1.33800493295948,1.6108317242420993
2020-04-25,11.0,1.3458694541268603,0.015138882202298205,1.1148758697781282,1.341981069877688,1.5994728818098216
2020-04-26,12.0,1.350804224085477,0.014089450023787205,1.1218173903798763,1.3473404072464479,1.5918231691644031
2020-04-27,12.0,1.345781609936963,0.013151196261769353,1.1301014621060155,1.3425782975707659,1.5818117488804315
2020-04-28,13.0,1.3387593596450462,0.012085016653755203,1.1333745200071252,1.3358457913591586,1.562877127168643
2020-04-29,14.0,1.331845530698251,0.011277915923234925,1.1342655099102352,1.3291382998079815,1.5488870939212314
2020-04-30,15.0,1.3256499500902885,0.010555308377980605,1.1366024117960003,1.3230656120265372,1.5322238667238919
2020-05-01,17.0,1.3255426447788967,0.009907366490406347,1.1412784142725456,1.3231483375861601,1.5256151260981592
2020-05-02,17.0,1.3203047224412643,0.00925056987986778,1.1392500764752609,1.3180778940610276,1.5110618363628432
2020-05-03,19.0,1.3223835337472072,0.008629061106416583,1.1491577238189021,1.3201340203762788,1.5118273506517217
2020-05-04,21.0,1.3223143650019935,0.007970149566715124,1.154778282595909,1.3203134013708029,1.5039863810808343
2020-05-05,22.0,1.3284319362501038,0.007399288405200401,1.1638132542988968,1.3264980331079792,1.5068802869443498
2020-05-06,24.0,1.327496384543668,0.0068703961012364385,1.1705138233850254,1.325800349308067,1.4963494371182162
2020-05-07,25.0,1.3252898635278219,0.006450098758164909,1.1762405728904906,1.3236954257947797,1.486624324828238
2020-05-08,27.0,1.3299765346152208,0.006002610801971841,1.1839031459017764,1.3284551165164324,1.4865877839075297
2020-05-09,29.0,1.3347090340456633,0.005571496286085388,1.1905619397589906,1.3333942948328843,1.4849825820076996
2020-05-10,31.0,1.3408192186631376,0.005213651640883491,1.2028094916723984,1.3395192228597748,1.485542641391384
2020-05-11,34.0,1.3396415305674438,0.0048863140791645596,1.2078451225214706,1.3384850375267985,1.4760544115669254
2020-05-12,36.0,1.3283040074388714,0.004527070650689092,1.2012741660540973,1.3272164923414362,1.4609390776799296
2020-05-13,39.0,1.3244217800462712,0.004224163890948172,1.201290831913545,1.3233751162104406,1.4543506934380255
2020-05-14,42.0,1.3230565255745708,0.003944965716775267,1.2029203668482618,1.3220647546380526,1.4498976030117525
2020-05-15,45.0,1.322314776331723,0.0036604580067335626,1.2057704557833773,1.3213822087571718,1.4445325811738507
2020-05-16,48.0,1.318055737937485,0.0034105482840585954,1.205838164036444,1.3172044816177362,1.4358460077430135
2020-05-17,52.0,1.3205371860475417,0.0031530095018998333,1.2123406736650746,1.319703149721216,1.4349074957756274
2020-05-18,55.0,1.3191092913710374,0.0029299675760148056,1.2142465514810803,1.3183803699173051,1.4267033078099116
2020-05-19,59.0,1.3153518724868294,0.0027477227618987786,1.214804789449421,1.3146638440185505,1.4204027520883535
2020-05-20,64.0,1.3150650734994036,0.0025691233431635397,1.2173515042203888,1.3143879371007081,1.418239535572029
